"State_Name","Constituency_No","Constituency_Name","Year","Assembly_No","volatility"
"Maharashtra",53,"THANE",2004,10,15.035
"Maharashtra",54,"BASSEIN",1972,3,49.88
"Maharashtra",54,"BELAPUR",1980,5,74.955
"Maharashtra",54,"BELAPUR",1985,6,80.19
"Maharashtra",54,"BELAPUR",1990,7,58.39
"Maharashtra",54,"BELAPUR",1995,8,12.29
"Maharashtra",54,"BELAPUR",1999,9,36.205
"Maharashtra",54,"BELAPUR",2004,10,31.615
"Maharashtra",54,"NAGPUR EAST",2014,12,12.685
"Maharashtra",54,"NAGPUR EAST",2019,13,16.445
"Maharashtra",55,"NAGPUR CENTRAL",2014,12,24.865
"Maharashtra",55,"NAGPUR CENTRAL",2019,13,20.53
"Maharashtra",55,"PALGHAR",1972,3,59.255
"Maharashtra",55,"ULHASNAGAR",1980,5,98.98
"Maharashtra",55,"ULHASNAGAR",1985,6,54.54
"Maharashtra",55,"ULHASNAGAR",1990,7,28.855
"Maharashtra",55,"ULHASNAGAR",1995,8,66.64
"Maharashtra",55,"ULHASNAGAR",1999,9,74.07
"Maharashtra",55,"ULHASNAGAR",2004,10,65.37
"Maharashtra",56,"AMBERNATH",1980,5,92.64
"Maharashtra",56,"AMBERNATH",1985,6,64.435
"Maharashtra",56,"AMBERNATH",1990,7,62.6
"Maharashtra",56,"AMBERNATH",1995,8,13.35
"Maharashtra",56,"AMBERNATH",1999,9,44.785
"Maharashtra",56,"AMBERNATH",2004,10,47.615
"Maharashtra",56,"DAHANU",1972,3,11.15
"Maharashtra",56,"NAGPUR WEST",2014,12,24.57
"Maharashtra",56,"NAGPUR WEST",2019,13,16.095
"Maharashtra",57,"KALYAN",1980,5,99.3
"Maharashtra",57,"KALYAN",1985,6,56.075
"Maharashtra",57,"KALYAN",1990,7,22.32
"Maharashtra",57,"KALYAN",1995,8,8.35
"Maharashtra",57,"KALYAN",1999,9,7.89
"Maharashtra",57,"KALYAN",2004,10,12.275
"Maharashtra",57,"KASA",1972,3,40.935
"Maharashtra",57,"NAGPUR NORTH",2014,12,35.645
"Maharashtra",57,"NAGPUR NORTH",2019,13,25.59
"Maharashtra",58,"KAMTHI",2014,12,16.12
"Maharashtra",58,"KAMTHI",2019,13,15.525
"Maharashtra",58,"MURBAD",1980,5,61.495
"Maharashtra",58,"MURBAD",1985,6,80.91
"Maharashtra",58,"MURBAD",1990,7,45.775
"Maharashtra",58,"MURBAD",1995,8,11.255
"Maharashtra",58,"MURBAD",1999,9,48.35
"Maharashtra",58,"MURBAD",2004,10,24.225
"Maharashtra",59,"RAMTEK",2014,12,43.005
"Maharashtra",59,"RAMTEK",2019,13,49.98
"Maharashtra",59,"SHAHAPUR",1972,3,26.2
"Maharashtra",59,"WADA",1980,5,73.86
"Maharashtra",59,"WADA",1985,6,63.885
"Maharashtra",59,"WADA",1990,7,24.695
"Maharashtra",59,"WADA",1995,8,22.88
"Maharashtra",59,"WADA",1999,9,19.18
"Maharashtra",59,"WADA",2004,10,24.465
"Maharashtra",60,"BHIWANDI",1980,5,72.955
"Maharashtra",60,"BHIWANDI",1985,6,100
"Maharashtra",60,"BHIWANDI",1990,7,67.36
"Maharashtra",60,"BHIWANDI",1995,8,42.76
"Maharashtra",60,"BHIWANDI",1999,9,44.27
"Maharashtra",60,"BHIWANDI",2004,10,37.765
"Maharashtra",60,"IGATPURI",1972,3,44.68
"Maharashtra",60,"TUMSAR",2014,12,50.61
"Maharashtra",60,"TUMSAR",2019,13,57.64
"Maharashtra",61,"BHANDARA",2014,12,60
"Maharashtra",61,"BHANDARA",2019,13,52.09
"Maharashtra",61,"DEOLALI",1972,3,12.025
"Maharashtra",61,"VASAI",1980,5,100.005
"Maharashtra",61,"VASAI",1985,6,100.005
"Maharashtra",61,"VASAI",1990,7,53.81
"Maharashtra",61,"VASAI",1995,8,67.685
"Maharashtra",61,"VASAI",1999,9,24.255
"Maharashtra",61,"VASAI",2004,10,13.12
"Maharashtra",62,"NASIK",1972,3,17.49
"Maharashtra",62,"PALGHAR",1980,5,91.735
"Maharashtra",62,"PALGHAR",1985,6,99.635
"Maharashtra",62,"PALGHAR",1990,7,70.025
"Maharashtra",62,"PALGHAR",1995,8,8.405
"Maharashtra",62,"PALGHAR",1999,9,35.63
"Maharashtra",62,"PALGHAR",2004,10,29.395
"Maharashtra",62,"SAKOLI",2014,12,30.05
"Maharashtra",62,"SAKOLI",2019,13,34.29
"Maharashtra",63,"ARJUNI-MORGAON",2014,12,29.68
"Maharashtra",63,"ARJUNI-MORGAON",2019,13,40.665
"Maharashtra",63,"DAHANU",1980,5,57.645
"Maharashtra",63,"DAHANU",1985,6,79.56
"Maharashtra",63,"DAHANU",1990,7,39.025
"Maharashtra",63,"DAHANU",1998,8,20.685
"Maharashtra",63,"DAHANU",1999,9,36.175
"Maharashtra",63,"DAHANU",2004,10,28.225
"Maharashtra",63,"SINNAR",1972,3,25.015
"Maharashtra",64,"JAWHAR",1980,5,50.7
"Maharashtra",64,"JAWHAR",1985,6,45.35
"Maharashtra",64,"JAWHAR",1990,7,17.595
"Maharashtra",64,"JAWHAR",1995,8,3.415
"Maharashtra",64,"JAWHAR",1999,9,26.335
"Maharashtra",64,"NIPHAD",1972,3,30.67
"Maharashtra",64,"TIRORA",2014,12,41.93
"Maharashtra",64,"TIRORA",2019,13,25.585
"Maharashtra",65,"GONDIYA",2014,12,46.36
"Maharashtra",65,"GONDIYA",2019,13,62.065
"Maharashtra",65,"SHAHAPUR",1980,5,95.99
"Maharashtra",65,"SHAHAPUR",1985,6,95.86
"Maharashtra",65,"SHAHAPUR",1990,7,65.46
"Maharashtra",65,"SHAHAPUR",1995,8,18.26
"Maharashtra",65,"SHAHAPUR",1999,9,41.09
"Maharashtra",65,"YEOLA",1972,3,41.33
"Maharashtra",66,"AMGAON",2014,12,26.89
"Maharashtra",66,"AMGAON",2019,13,33.425
"Maharashtra",66,"IGATPURI",1980,5,59.525
"Maharashtra",66,"IGATPURI",1985,6,72.56
"Maharashtra",66,"IGATPURI",1990,7,44.34
"Maharashtra",66,"IGATPURI",1995,8,52.825
"Maharashtra",66,"IGATPURI",1999,9,40.38
"Maharashtra",66,"IGATPURI",2004,10,33.46
"Maharashtra",66,"NANDGAON",1972,3,50.75
"Maharashtra",67,"ARMORI",2014,12,39.58
"Maharashtra",67,"ARMORI",2019,13,19.425
"Maharashtra",67,"MALEGAON",1972,3,66.93
"Maharashtra",67,"NASHIK",1985,6,82.645
"Maharashtra",67,"NASHIK",1990,7,12.59
"Maharashtra",67,"NASHIK",1995,8,27.56
"Maharashtra",67,"NASHIK",1999,9,32.095
"Maharashtra",67,"NASHIK",2004,10,37.485
"Maharashtra",68,"DEOLALI",1985,6,67.83
"Maharashtra",68,"DEOLALI",1990,7,67.845
"Maharashtra",68,"DEOLALI",1995,8,25.99
"Maharashtra",68,"DEOLALI",1999,9,76.82
"Maharashtra",68,"DEOLALI",2004,10,55.955
"Maharashtra",68,"GADCHIROLI",2014,12,35.665
"Maharashtra",68,"GADCHIROLI",2019,13,40.01
"Maharashtra",69,"AHERI",2014,12,40.015
"Maharashtra",69,"AHERI",2019,13,37.025
"Maharashtra",69,"CHANDOR",1972,3,24.12
"Maharashtra",69,"SINNAR",1980,5,99.185
"Maharashtra",69,"SINNAR",1985,6,99.185
"Maharashtra",69,"SINNAR",1990,7,78.69
"Maharashtra",69,"SINNAR",1995,8,54.26
"Maharashtra",69,"SINNAR",1999,9,64.94
"Maharashtra",69,"SINNAR",2004,10,14.73
"Maharashtra",70,"DINDORI",1972,3,43.84
"Maharashtra",70,"NIPHAD",1980,5,95.7
"Maharashtra",70,"NIPHAD",1985,6,98.48
"Maharashtra",70,"NIPHAD",1990,7,55.905
"Maharashtra",70,"NIPHAD",1997,8,29.355
"Maharashtra",70,"NIPHAD",1999,9,45.445
"Maharashtra",70,"NIPHAD",2004,10,30.775
"Maharashtra",70,"RAJURA",2014,12,47.835
"Maharashtra",70,"RAJURA",2019,13,34.31
"Maharashtra",71,"CHANDRAPUR",2014,12,37.155
"Maharashtra",71,"CHANDRAPUR",2019,13,67.79
"Maharashtra",71,"SURGANA",1972,3,74.92
"Maharashtra",71,"YEVLA",1985,6,67.2
"Maharashtra",71,"YEVLA",1990,7,67.2
"Maharashtra",71,"YEVLA",1995,8,35.39
"Maharashtra",71,"YEVLA",1999,9,38.82
"Maharashtra",71,"YEVLA",2004,10,39.4
"Maharashtra",72,"BAGLAN",1972,3,31.97
"Maharashtra",72,"BALLARPUR",2014,12,12.61
"Maharashtra",72,"BALLARPUR",2019,13,24.61
"Maharashtra",72,"NANDGAON",1980,5,71.545
"Maharashtra",72,"NANDGAON",1985,6,71.365
"Maharashtra",72,"NANDGAON",1990,7,60.86
"Maharashtra",72,"NANDGAON",1995,8,32.735
"Maharashtra",72,"NANDGAON",1999,9,37.46
"Maharashtra",72,"NANDGAON",2004,10,46.355
"Maharashtra",73,"BRAHMAPURI",2014,12,44.01
"Maharashtra",73,"BRAHMAPURI",2019,13,59.3
"Maharashtra",73,"MALEGAON",1980,5,91.7
"Maharashtra",73,"MALEGAON",1985,6,99.365
"Maharashtra",73,"MALEGAON",1990,7,71.025
"Maharashtra",73,"MALEGAON",1995,8,24.5
"Maharashtra",73,"MALEGAON",1999,9,79.12
"Maharashtra",73,"MALEGAON",2004,10,7.89
"Maharashtra",73,"SAKRI",1972,3,18.86
"Maharashtra",74,"CHIMUR",2014,12,24.355
"Maharashtra",74,"CHIMUR",2019,13,20.815
"Maharashtra",74,"DABHADI",1985,6,88.09
"Maharashtra",74,"DABHADI",1990,7,52.295
"Maharashtra",74,"DABHADI",1995,8,61.87
"Maharashtra",74,"DABHADI",1999,9,43.805
"Maharashtra",74,"DABHADI",2004,10,50.58
"Maharashtra",74,"NAWAPUR",1972,3,38.16
"Maharashtra",75,"CHANDWAD",1980,5,68.61
"Maharashtra",75,"CHANDWAD",1985,6,84.685
"Maharashtra",75,"CHANDWAD",1990,7,12.11
"Maharashtra",75,"CHANDWAD",1995,8,16.535
"Maharashtra",75,"CHANDWAD",1999,9,59.79
"Maharashtra",75,"CHANDWAD",2004,10,61.16
"Maharashtra",75,"NANDURBAR",1972,3,26.52
"Maharashtra",75,"WARORA",2014,12,43.2
"Maharashtra",75,"WARORA",2019,13,43.56
"Maharashtra",76,"DINDORI",1980,5,58.62
"Maharashtra",76,"DINDORI",1985,6,97.46
"Maharashtra",76,"DINDORI",1990,7,62.025
"Maharashtra",76,"DINDORI",1995,8,15.79
"Maharashtra",76,"DINDORI",1999,9,49.205
"Maharashtra",76,"DINDORI",2004,10,21.23
"Maharashtra",76,"TALODA",1972,3,28.89
"Maharashtra",76,"WANI",2014,12,46.985
"Maharashtra",76,"WANI",2019,13,44.885
"Maharashtra",77,"RALEGAON",2014,12,41.235
"Maharashtra",77,"RALEGAON",2019,13,16.115
"Maharashtra",77,"SHAHADA",1972,3,13.8
"Maharashtra",77,"SURGANA",1980,5,77.615
"Maharashtra",77,"SURGANA",1985,6,63.26
"Maharashtra",77,"SURGANA",1990,7,11.345
"Maharashtra",77,"SURGANA",1995,8,45.825
"Maharashtra",77,"SURGANA",1999,9,56.6
"Maharashtra",78,"KALVAN",1985,6,52.335
"Maharashtra",78,"KALVAN",1990,7,63.525
"Maharashtra",78,"KALVAN",1995,8,23.775
"Maharashtra",78,"KALVAN",1999,9,42.99
"Maharashtra",78,"KALVAN",2004,10,24.53
"Maharashtra",78,"SHIRPUR",1972,3,13.59
"Maharashtra",78,"YAVATMAL",2014,12,53.8
"Maharashtra",78,"YAVATMAL",2019,13,52.595
"Maharashtra",79,"BAGLAN",1980,5,47.575
"Maharashtra",79,"BAGLAN",1985,6,96.785
"Maharashtra",79,"BAGLAN",1990,7,59.63
"Maharashtra",79,"BAGLAN",1995,8,58.37
"Maharashtra",79,"BAGLAN",1999,9,33.41
"Maharashtra",79,"BAGLAN",2004,10,19.635
"Maharashtra",79,"DIGRAS",2014,12,33.58
"Maharashtra",79,"DIGRAS",2019,13,34.505
"Maharashtra",79,"SINDKHEDA",1972,3,36.9
"Maharashtra",80,"ARNI",2014,12,31.25
"Maharashtra",80,"ARNI",2019,13,23.61
"Maharashtra",80,"SAKRI",1980,5,48.745
"Maharashtra",80,"SAKRI",1985,6,61.105
"Maharashtra",80,"SAKRI",1990,7,28.8
"Maharashtra",80,"SAKRI",1995,8,14.34
"Maharashtra",80,"SAKRI",1999,9,66.26
"Maharashtra",80,"SAKRI",2004,10,65.335
"Maharashtra",81,"DHULIA SOUTH",1972,3,47.705
"Maharashtra",81,"NAWAPUR",1980,5,58.055
"Maharashtra",81,"NAWAPUR",1985,6,100.005
"Maharashtra",81,"NAWAPUR",1990,7,31.905
"Maharashtra",81,"NAWAPUR",1995,8,28.56
"Maharashtra",81,"NAWAPUR",1999,9,33.475
"Maharashtra",81,"NAWAPUR",2004,10,33.465
"Maharashtra",81,"PUSAD",2014,12,25.48
"Maharashtra",81,"PUSAD",2019,13,39.775
"Maharashtra",82,"CHALISGAON",1972,3,23.28
"Maharashtra",82,"NANDURBAR",1980,5,100
"Maharashtra",82,"NANDURBAR",1985,6,99.995
"Maharashtra",82,"NANDURBAR",1990,7,50.56
"Maharashtra",82,"NANDURBAR",1995,8,59.835
"Maharashtra",82,"NANDURBAR",1999,9,65.885
"Maharashtra",82,"NANDURBAR",2004,10,46.775
"Maharashtra",82,"UMARKHED",2014,12,34.31
"Maharashtra",82,"UMARKHED",2019,13,28.31
"Maharashtra",83,"KINWAT",2014,12,47.83
"Maharashtra",83,"KINWAT",2019,13,51.67
"Maharashtra",83,"PAROLA",1972,3,41.97
"Maharashtra",83,"TALODE",1985,6,72.46
"Maharashtra",83,"TALODE",1990,7,30.74
"Maharashtra",83,"TALODE",1995,8,21.805
"Maharashtra",83,"TALODE",1999,9,50.17
"Maharashtra",83,"TALODE",2004,10,21.51
"Maharashtra",84,"AKRANI",1980,5,78.425
"Maharashtra",84,"AKRANI",1985,6,98.805
"Maharashtra",84,"AKRANI",1990,7,53.185
"Maharashtra",84,"AKRANI",1995,8,71.775
"Maharashtra",84,"AKRANI",1999,9,57.815
"Maharashtra",84,"AKRANI",2004,10,47.15
"Maharashtra",84,"AMALNER",1972,3,33.305
"Maharashtra",84,"HADGAON",2014,12,29.015
"Maharashtra",84,"HADGAON",2019,13,41.195
"Maharashtra",85,"BHOKAR",2014,12,38.44
"Maharashtra",85,"BHOKAR",2019,13,22.96
"Maharashtra",85,"CHOPDA",1972,3,51.775
"Maharashtra",85,"SHAHADE",1980,5,95.87
"Maharashtra",85,"SHAHADE",1985,6,100.005
"Maharashtra",85,"SHAHADE",1990,7,55.445
"Maharashtra",85,"SHAHADE",1995,8,45.77
"Maharashtra",85,"SHAHADE",1999,9,49.265
"Maharashtra",85,"SHAHADE",2004,10,55.26
"Maharashtra",86,"NANDED NORTH",2014,12,44.675
"Maharashtra",86,"NANDED NORTH",2019,13,43.205
"Maharashtra",86,"SHIRPUR",1980,5,93.25
"Maharashtra",86,"SHIRPUR",1985,6,99.22
"Maharashtra",86,"SHIRPUR",1990,7,61.33
"Maharashtra",86,"SHIRPUR",1995,8,27.525
"Maharashtra",86,"SHIRPUR",1999,9,37.24
"Maharashtra",86,"SHIRPUR",2004,10,33.155
"Maharashtra",87,"JALGAON",1972,3,11.665
"Maharashtra",87,"NANDED SOUTH",2014,12,51.125
"Maharashtra",87,"NANDED SOUTH",2019,13,45.495
"Maharashtra",87,"SINDKHEDA",1980,5,64.32
"Maharashtra",87,"SINDKHEDA",1985,6,80.435
"Maharashtra",87,"SINDKHEDA",1990,7,59.27
"Maharashtra",87,"SINDKHEDA",1996,8,48.655
"Maharashtra",87,"SINDKHEDA",1999,9,55.53
"Maharashtra",87,"SINDKHEDA",2004,10,52.075
"Maharashtra",88,"KUSUMBA",1985,6,73.68
"Maharashtra",88,"KUSUMBA",1990,7,33.655
"Maharashtra",88,"KUSUMBA",1995,8,35.425
"Maharashtra",88,"KUSUMBA",1999,9,48.785
"Maharashtra",88,"KUSUMBA",2004,10,48.035
"Maharashtra",88,"LOHA",2014,12,74.815
"Maharashtra",88,"LOHA",2019,13,73.5
"Maharashtra",88,"PACHORA",1972,3,52.05
"Maharashtra",89,"DHULE",1980,5,19.94
"Maharashtra",89,"DHULE",1985,6,80.055
"Maharashtra",89,"DHULE",1990,7,48.29
"Maharashtra",89,"DHULE",1995,8,54.4
"Maharashtra",89,"DHULE",1999,9,69.99
"Maharashtra",89,"DHULE",2004,10,49.935
"Maharashtra",89,"JAMNER",1972,3,57.455
"Maharashtra",89,"NAIGAON",2014,12,59.73
"Maharashtra",89,"NAIGAON",2019,13,38.21
"Maharashtra",90,"BHUSAWAL",1972,3,16.565
"Maharashtra",90,"CHALISGAON",1980,5,54.91
"Maharashtra",90,"CHALISGAON",1985,6,98.68
"Maharashtra",90,"CHALISGAON",1990,7,75.565
"Maharashtra",90,"CHALISGAON",1995,8,27.635
"Maharashtra",90,"CHALISGAON",1999,9,53.075
"Maharashtra",90,"CHALISGAON",2004,10,38.795
"Maharashtra",90,"DEGLUR",2014,12,23.76
"Maharashtra",90,"DEGLUR",2021,13,52.855
"Maharashtra",91,"MUKHED",2015,12,65.035
"Maharashtra",91,"MUKHED",2019,13,11
"Maharashtra",91,"PAROLA",1980,5,86.275
"Maharashtra",91,"PAROLA",1985,6,95.235
"Maharashtra",91,"PAROLA",1990,7,63.57
"Maharashtra",91,"PAROLA",1996,8,47.025
"Maharashtra",91,"PAROLA",1999,9,40.96
"Maharashtra",91,"PAROLA",2004,10,20.76
"Maharashtra",91,"YAWAL",1972,3,47.055
"Maharashtra",92,"AMALNER",1980,5,72.765
"Maharashtra",92,"AMALNER",1985,6,99.39
"Maharashtra",92,"AMALNER",1990,7,67.45
"Maharashtra",92,"AMALNER",1995,8,66.965
"Maharashtra",92,"AMALNER",1999,9,41.955
"Maharashtra",92,"AMALNER",2004,10,30.305
"Maharashtra",92,"BASMATH",2014,12,35.07
"Maharashtra",92,"BASMATH",2019,13,48.305
"Maharashtra",92,"RAVER",1972,3,19.73
"Maharashtra",93,"CHOPDA",1980,5,74.795
"Maharashtra",93,"CHOPDA",1985,6,98.415
"Maharashtra",93,"CHOPDA",1990,7,58.89
"Maharashtra",93,"CHOPDA",1995,8,30.61
"Maharashtra",93,"CHOPDA",1999,9,46.04
"Maharashtra",93,"CHOPDA",2004,10,23.02
"Maharashtra",93,"EDLABAD",1972,3,48.84
"Maharashtra",93,"KALAMNURI",2014,12,29.985
"Maharashtra",93,"KALAMNURI",2019,13,41.68
"Maharashtra",94,"ERANDOL",1980,5,62.48
"Maharashtra",94,"ERANDOL",1985,6,87.595
"Maharashtra",94,"ERANDOL",1990,7,65.5
"Maharashtra",94,"ERANDOL",1995,8,32.695
"Maharashtra",94,"ERANDOL",1999,9,56.515
"Maharashtra",94,"ERANDOL",2004,10,54.445
"Maharashtra",94,"HINGOLI",2014,12,38.435
"Maharashtra",94,"HINGOLI",2019,13,27.95
"Maharashtra",94,"MALKAPUR",1972,3,15.315
"Maharashtra",95,"BULDANA",1972,3,46.66
"Maharashtra",95,"JALGAON",1980,5,58.03
"Maharashtra",95,"JALGAON",1985,6,98.345
"Maharashtra",95,"JALGAON",1990,7,68.115
"Maharashtra",95,"JALGAON",1996,8,53.73
"Maharashtra",95,"JALGAON",2002,9,54.74
"Maharashtra",95,"JALGAON",2004,10,2.83
"Maharashtra",95,"JINTUR",2014,12,59.67
"Maharashtra",95,"JINTUR",2019,13,38.77
"Maharashtra",96,"CHIKHLI",1972,3,25.52
"Maharashtra",96,"PACHORA",1980,5,99.995
"Maharashtra",96,"PACHORA",1985,6,93.98
"Maharashtra",96,"PACHORA",1990,7,61.905
"Maharashtra",96,"PACHORA",1995,8,50.04
"Maharashtra",96,"PACHORA",1999,9,39.05
"Maharashtra",96,"PACHORA",2004,10,42.83
"Maharashtra",96,"PARBHANI",2014,12,53.235
"Maharashtra",96,"PARBHANI",2019,13,42.025
"Maharashtra",97,"GANGAKHED",2014,12,50.29
"Maharashtra",97,"GANGAKHED",2019,13,32
"Maharashtra",97,"JAMNER",1980,5,72.99
"Maharashtra",97,"JAMNER",1985,6,90.005
"Maharashtra",97,"JAMNER",1990,7,59.66
"Maharashtra",97,"JAMNER",1995,8,59.34
"Maharashtra",97,"JAMNER",1999,9,34.635
"Maharashtra",97,"LONAR",1972,3,39.24
"Maharashtra",98,"BHUSAWAL",1980,5,75.625
"Maharashtra",98,"BHUSAWAL",1985,6,98.29
"Maharashtra",98,"BHUSAWAL",1990,7,53.495
"Maharashtra",98,"BHUSAWAL",1995,8,54.465
"Maharashtra",98,"BHUSAWAL",1999,9,38.895
"Maharashtra",98,"BHUSAWAL",2004,10,36.34
"Maharashtra",98,"MEHKAR",1972,3,48.655
"Maharashtra",98,"PATHRI",2014,12,57.72
"Maharashtra",98,"PATHRI",2019,13,69.735
"Maharashtra",99,"KHAMGAON",1972,3,28.625
"Maharashtra",99,"PARTUR",2014,12,48.46
"Maharashtra",99,"PARTUR",2019,13,49.655
"Maharashtra",99,"YAVAL",1985,6,34.505
"Maharashtra",99,"YAVAL",1990,7,51.02
"Maharashtra",99,"YAVAL",1995,8,16.66
"Maharashtra",99,"YAVAL",1999,9,18.975
"Maharashtra",99,"YAVAL",2004,10,13.645
"Maharashtra",100,"GHANSAWANGI",2014,12,30.865
"Maharashtra",100,"GHANSAWANGI",2019,13,30.405
"Maharashtra",100,"RAVER",1980,5,81.25
"Maharashtra",100,"RAVER",1985,6,75.005
"Maharashtra",100,"RAVER",1990,7,30.655
"Maharashtra",100,"RAVER",1995,8,23.845
"Maharashtra",100,"RAVER",1999,9,21.28
"Maharashtra",100,"RAVER",2004,10,22.995
"Maharashtra",100,"SHEGAON",1972,3,16.055
"Maharashtra",101,"AKOT",1972,3,42.425
"Maharashtra",101,"EDLABAD",1985,6,53.29
"Maharashtra",101,"EDLABAD",1990,7,66.6
"Maharashtra",101,"EDLABAD",1995,8,31.38
"Maharashtra",101,"EDLABAD",1999,9,28.305
"Maharashtra",101,"EDLABAD",2004,10,23.965
"Maharashtra",101,"JALNA",2014,12,43.455
"Maharashtra",101,"JALNA",2019,13,42.71
"Maharashtra",102,"BADNAPUR",2014,12,52.405
"Maharashtra",102,"BADNAPUR",2019,13,30.39
"Maharashtra",102,"MALKAPUR",1980,5,70.96
"Maharashtra",102,"MALKAPUR",1985,6,59.29
"Maharashtra",102,"MALKAPUR",1990,7,30.06
"Maharashtra",102,"MALKAPUR",1995,8,60.05
"Maharashtra",102,"MALKAPUR",1999,9,57.93
"Maharashtra",102,"MALKAPUR",2004,10,20.535
"Maharashtra",103,"AKOLA",1972,3,36.025
"Maharashtra",103,"BHOKARDAN",2014,12,24.38
"Maharashtra",103,"BHOKARDAN",2019,13,31.645
"Maharashtra",103,"BULDHANA",1985,6,65.61
"Maharashtra",103,"BULDHANA",1990,7,57.375
"Maharashtra",103,"BULDHANA",1995,8,30.095
"Maharashtra",103,"BULDHANA",1999,9,20.32
"Maharashtra",103,"BULDHANA",2004,10,22.655
"Maharashtra",104,"BALAPUR",1972,3,16.26
"Maharashtra",104,"CHIKHLI",1980,5,65.58
"Maharashtra",104,"CHIKHLI",1985,6,97.04
"Maharashtra",104,"CHIKHLI",1990,7,62.01
"Maharashtra",104,"CHIKHLI",1995,8,59.485
"Maharashtra",104,"CHIKHLI",1999,9,73.03
"Maharashtra",104,"CHIKHLI",2004,10,54.87
"Maharashtra",104,"SILLOD",2014,12,11.815
"Maharashtra",104,"SILLOD",2019,13,87.145
"Maharashtra",105,"KANNAD",2014,12,71.235
"Maharashtra",105,"KANNAD",2019,13,44.87
"Maharashtra",105,"MEDSHI",1972,3,35.365
"Maharashtra",105,"SINDKHEDRAJA",1985,6,82.205
"Maharashtra",105,"SINDKHEDRAJA",1990,7,73.34
"Maharashtra",105,"SINDKHEDRAJA",1995,8,51.625
"Maharashtra",105,"SINDKHEDRAJA",1999,9,69.475
"Maharashtra",105,"SINDKHEDRAJA",2004,10,37.5
"Maharashtra",106,"MEHKAR",1980,5,46.96
"Maharashtra",106,"MEHKAR",1985,6,99.99
"Maharashtra",106,"MEHKAR",1990,7,74.645
"Maharashtra",106,"MEHKAR",1995,8,25.91
"Maharashtra",106,"MEHKAR",1999,9,29.32
"Maharashtra",106,"MEHKAR",2004,10,23.225
"Maharashtra",106,"PHULAMBRI",2014,12,24.6
"Maharashtra",106,"PHULAMBRI",2019,13,26.255
"Maharashtra",106,"WASHIM",1972,3,28.79
"Maharashtra",107,"AURANGABAD CENTRAL",2015,12,95.98
"Maharashtra",107,"AURANGABAD CENTRAL",2019,13,97.18
"Maharashtra",107,"KHAMGAON",1980,5,95.75
"Maharashtra",107,"KHAMGAON",1985,6,59.685
"Maharashtra",107,"KHAMGAON",1990,7,28.36
"Maharashtra",107,"KHAMGAON",1995,8,41.365
"Maharashtra",107,"KHAMGAON",1999,9,39
"Maharashtra",107,"KHAMGAON",2004,10,34.49
"Maharashtra",107,"MANGRULPIR",1972,3,44.7
"Maharashtra",108,"AURANGABAD WEST",2014,12,55.295
"Maharashtra",108,"AURANGABAD WEST",2019,13,64.62
"Maharashtra",108,"JALAMB",1980,5,36.035
"Maharashtra",108,"JALAMB",1985,6,70.45
"Maharashtra",108,"JALAMB",1990,7,37.56
"Maharashtra",108,"JALAMB",1995,8,49.355
"Maharashtra",108,"JALAMB",1999,9,49.32
"Maharashtra",108,"JALAMB",2004,10,25.035
"Maharashtra",108,"MURTAZAPUR",1972,3,29.54
"Maharashtra",109,"AKOT",1980,5,51.78
"Maharashtra",109,"AKOT",1985,6,82.37
"Maharashtra",109,"AKOT",1990,7,67.695
"Maharashtra",109,"AKOT",1995,8,37.88
"Maharashtra",109,"AKOT",1999,9,54.415
"Maharashtra",109,"AKOT",2004,10,33.39
"Maharashtra",109,"AURANGABAD EAST",2014,12,55.865
"Maharashtra",109,"AURANGABAD EAST",2019,13,22.71
"Maharashtra",109,"DARYAPUR",1972,3,22.845
"Maharashtra",110,"BORGAON MANJU",1985,6,82.325
"Maharashtra",110,"BORGAON MANJU",1990,7,62.205
"Maharashtra",110,"BORGAON MANJU",1995,8,37.42
"Maharashtra",110,"BORGAON MANJU",1999,9,65.915
"Maharashtra",110,"BORGAON MANJU",2004,10,51.54
"Maharashtra",110,"MELGHAT",1972,3,16.975
"Maharashtra",110,"PAITHAN",2014,12,37.79
"Maharashtra",110,"PAITHAN",2019,13,34.19
"Maharashtra",111,"ACHALPUR",1972,3,46.39
"Maharashtra",111,"AKOLA",1985,6,86.015
"Maharashtra",111,"AKOLA",1990,7,54.69
"Maharashtra",111,"AKOLA",1995,8,68.22
"Maharashtra",111,"AKOLA",1999,9,31.09
"Maharashtra",111,"AKOLA",2004,10,29.83
"Maharashtra",111,"GANGAPUR",2014,12,49.605
"Maharashtra",111,"GANGAPUR",2019,13,48.345
"Maharashtra",112,"BALAPUR",1981,5,59.795
"Maharashtra",112,"BALAPUR",1985,6,59.395
"Maharashtra",112,"BALAPUR",1990,7,50.98
"Maharashtra",112,"BALAPUR",1995,8,45.995
"Maharashtra",112,"BALAPUR",1999,9,33.375
"Maharashtra",112,"BALAPUR",2004,10,48.75
"Maharashtra",112,"MORSHI",1972,3,24.915
"Maharashtra",112,"VAIJAPUR",2014,12,49.165
"Maharashtra",112,"VAIJAPUR",2019,13,49.645
"Maharashtra",113,"MEDSHI",1982,5,64.79
"Maharashtra",113,"MEDSHI",1985,6,36.2
"Maharashtra",113,"MEDSHI",1990,7,36.325
"Maharashtra",113,"MEDSHI",1995,8,42.875
"Maharashtra",113,"MEDSHI",1999,9,51.885
"Maharashtra",113,"MEDSHI",2004,10,49.78
